Average_Borrow_APY_stable,Average_Borrow_APY_stable_pct,Average_Borrow_APY_variable,Average_Borrow_APY_variable_pct,Average_Supply_APY,Average_Supply_APY_pct,Borrow_Supply_ratio,Borrow_Supply_ratio_pct,cum_borrow,cum_return,day,symbol
0.0,0.0,0.05569610812472526,5.569610812472526,0.042808220671195954,4.280822067119595,1.301061040413695,130.10610404136952,0.10936043340098603,0.08201848802280129,2025-11-12 00:00:00.000 UTC,USDC
0.0,0.0,0.05627754343310265,5.627754343310268,0.0437124736030466,4.371247360304654,1.287448153681706,128.7448153681706,0.10920784132393199,0.08190120522644184,2025-11-11 00:00:00.000 UTC,USDC
0.0,0.0,0.059639927611750417,5.963992761175028,0.048887933529712845,4.8887933529713,1.2199314494547573,121.99314494547573,0.10905365627343035,0.08178144502478966,2025-11-10 00:00:00.000 UTC,USDC
0.0,0.0,0.06291344964512453,6.291344964512437,0.05220314458640667,5.220314458640661,1.2051658984065636,120.51658984065637,0.10889025921148035,0.08164750548087264,2025-11-09 00:00:00.000 UTC,USDC
0.0,0.0,0.0761650385640676,7.616503856406756,0.06389806187294822,6.389806187294801,1.1919772890062055,119.19772890062055,0.10871789359601426,0.08150448316693729,2025-11-08 00:00:00.000 UTC,USDC
0.0,0.0,0.06657936169934048,6.657936169934042,0.05535310725393857,5.5353107253938605,1.2028116397133808,120.28116397133807,0.10850922225748257,0.08132941998372373,2025-11-07 00:00:00.000 UTC,USDC
0.0,0.0,0.05656198922445561,5.656198922445569,0.044166059732888244,4.416605973288821,1.280666411414934,128.0666411414934,0.10832681304734738,0.0811777676350828,2025-11-06 00:00:00.000 UTC,USDC
0.0,0.0,0.058335806036123476,5.833580603612331,0.046967439620071175,4.696743962007111,1.2420478209588013,124.20478209588013,0.10817184869330777,0.08105676473170503,2025-11-05 00:00:00.000 UTC,USDC
0.0,0.0,0.0536641081756541,5.366410817565402,0.03976564351076646,3.9765643510766355,1.3495093612938682,134.95093612938683,0.10801202456718141,0.08092808681493771,2025-11-04 00:00:00.000 UTC,USDC
0.0,0.0,0.05209521326874039,5.209521326874044,0.03746946440097251,3.7469464400972607,1.3903378151140124,139.03378151140123,0.1078649996132755,0.08081913984641506,2025-11-03 00:00:00.000 UTC,USDC
0.0,0.0,0.05358333278081833,5.3583332780818305,0.03962231850516304,3.962231850516307,1.352352280289607,135.2352280289607,0.10772227300158033,0.08071648377956309,2025-11-02 00:00:00.000 UTC,USDC
0.0,0.0,0.05317602602530769,5.3176026025307666,0.03902591390654994,3.902591390654996,1.3625824664257984,136.25824664257985,0.10757546935012603,0.08060792948228866,2025-11-01 00:00:00.000 UTC,USDC
0.0,0.0,0.05144297648777531,5.144297648777537,0.0365238450058685,3.6523845005868534,1.4084764755602721,140.8476475560272,0.10742978160759094,0.08050100917021592,2025-10-31 00:00:00.000 UTC,USDC
0.0,0.0,0.051344467508974874,5.134446750897493,0.03638093919194341,3.6380939191943296,1.4113013201249394,141.13013201249393,0.1072888419459806,0.08040094384143272,2025-10-30 00:00:00.000 UTC,USDC
0.0,0.0,0.051355605118142904,5.135560511814277,0.03639601748463252,3.639601748463246,1.411022652130189,141.10226521301888,0.1071481721719834,0.08030127003542739,2025-10-29 00:00:00.000 UTC,USDC
0.0,0.0,0.0512869622245648,5.128696222456475,0.03629988380534111,3.629988380534116,1.4128684956566862,141.2868495656686,0.10700747188398849,0.08020155491903114,2025-10-28 00:00:00.000 UTC,USDC
